timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
2025-11-30 20:15:18.419548,27.369388181248695,36.53717041015625,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:18.460828,27.62045372230088,36.20505332946777,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:18.501021,28.341040853007556,35.28451919555664,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:18.543491,26.71275992739547,37.435293197631836,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:18.580639,30.28269015559005,33.022165298461914,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:18.623399,26.044783348443264,38.39540481567383,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:18.664031,28.413228739042665,35.19487380981445,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.704883,27.757178687949597,36.026716232299805,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.747939,26.178404693546373,38.199424743652344,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.788143,28.41592368770494,35.19153594970703,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.826038,29.46928222134787,33.93363952636719,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.862478,30.734256613175056,32.536983489990234,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.902682,28.253984506567868,35.39323806762695,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:18.941017,29.27797400494213,34.15536880493164,0.0,0,21,Move Right,0,0,243,142
2025-11-30 20:15:18.980738,28.58284608360251,34.986019134521484,0.0,0,21,Move Right,0,0,243,142
2025-11-30 20:15:19.018903,29.40296812455748,34.01017189025879,0.0,0,21,Move Right,0,0,243,142
2025-11-30 20:15:19.057191,29.459140170111745,33.945322036743164,0.0,0,21,Move Right,0,0,243,142
